45,359,6185
0.6771,0.05735,0.0
0.0,0.645276,0.655095
0.595148,0.6771,0.55386
0.47378,0.218576,0.23795
0.544579,0.65301,0.506045
0.733492,0.727446,0.641716
0.225159,0.397736,0.0
0.687847,0.901296,0.47378
0.641716,0.658964,0.619629
0.699507,0.47378,0.638409
0.624609,0.681477,0.687847
0.645276,0.92212,0.658964
0.506045,0.529015,0.645276
0.65512,0.691636,0.456972
0.625649,0.456972,0.553297
0.142527,0.932613,0.665694
0.727446,0.904846,0.581536
0.68768,0.87748,0.649364
0.276438,0.899917,0.625649
0.724231,0.902128,0.669569
0.825486,0.869142,0.644678
0.832971,0.820774,0.590437
0.899917,0.88388,0.64553
0.904846,0.936549,0.557771
0.936549,0.857797,0.528122
0.932613,0.832971,0.427846
0.902128,0.839722,0.6771
0.869142,0.825486,0.246653
0.92212,0.797176,0.558344
0.901296,0.829756,0.673479
0.820774,0.339554,0.65301
0.88388,0.724231,0.829756
0.829756,0.725884,0.624609
0.87748,0.0,0.869142
0.857797,0.733492,0.902128
0.839722,0.746997,0.932613
0.797176,0.757861,0.681477
0.0,0.65512,0.88388
0.529015,0.68768,0.92212
0.691636,0.696129,0.901296
0.655095,0.775094,0.936549
0.558344,0.73516,0.899917
0.725884,0.735191,0.904846
0.746997,0.760199,0.87748
0.681477,0.741053,0.857797
0.696129,0.595148,0.820774
0.757861,0.687847,0.832971
0.65301,0.625649,0.839722
0.73516,0.619629,0.825486
0.775094,0.581536,0.797176
0.735191,0.699507,0.691636
0.760199,0.444846,0.65512
0.741053,0.276438,0.368919
0.456972,0.624609,0.724231
0.64553,0.673479,0.725884
0.619629,0.558344,0.746997
0.673479,0.655095,0.696129
0.649364,0.528122,0.757861
0.444846,0.669569,0.775094
0.590437,0.638409,0.733492
0.669569,0.64553,0.727446
0.638409,0.557771,0.73516
0.528122,0.665694,0.760199
0.658964,0.553297,0.741053
0.665694,0.641716,0.0
0.581536,0.644678,0.68768
0.644678,0.649364,0.735191
0.246653,0.590437,0.595148
0.368919,0.420117,0.699507
0.553297,0.246653,0.529015
0.521209,0.427846,0.444846
0.394429,0.506045,0.394429
0.557771,0.394429,0.420117
0.55386,0.231671,0.218576
0.427846,0.55386,0.606331
0.218576,0.521209,0.521209
0.606331,0.0,0.397736
0.397736,0.606331,0.339554
0.231671,0.368919,0.544579
0.13848,0.544579,0.231671
0.420117,0.13848,0.13848
0.0,0.368797,0.368797
0.368797,0.23795,0.276438
0.339554,0.0,0.0
0.0,0.0,0.0
0.23795,0.225159,0.142527
0.05735,0.142527,0.225159
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.05735
0.0,0.0,0.0
0.0,0.085345,0.0
0.085345,0.0,0.0
0.0,0.0,0.085345
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
