,seed_45,seed_45,seed_359,seed_359,seed_6185,seed_6185
,x_index,y_value,x_index,y_value,x_index,y_value
iteration,,,,,,
0,172,8.419661861666667,37,1.6401766866666667,190,1.9409325400000002
1,47,11.169372914999999,465,11.984144005,366,7.091068121666666
2,156,8.225301221666667,563,8.059498266666667,192,3.6297481499999997
3,87,4.976853546666667,367,12.809702393333334,154,3.0989327833333333
4,90,1.3244131799999999,517,10.831406386666666,128,14.09003603
5,55,0.6869902416666666,595,4.775443505,152,1.9321012383333336
6,317,1.2699991266666668,400,12.77297074,164,1.6094948766666668
7,169,6.040025075,462,8.167641428333333,457,1.6425240183333336
8,168,5.110641721666666,152,1.9321012383333336,485,2.738659385
9,10,7.849372734999999,315,12.18232041,448,13.578499121666667
10,46,6.8853735050000004,385,14.064240093333334,146,21.02140529
11,29,6.739106028333333,386,12.531568883333334,140,23.749838583333332
12,50,13.227734385,384,11.588008566666666,134,19.313841386666667
13,65,17.70693749,401,10.612415284999999,143,17.865877086666668
14,83,21.595643456666664,403,23.42501692,137,16.672636428333334
15,98,18.00091453,388,19.051342860000002,133,15.65381809
16,80,16.083629130000002,421,29.69175331,149,20.96854333
17,233,36.632056966666674,271,22.37698702333333,299,14.529138343333335
18,383,2.12056408,571,30.625962119999997,148,22.660546096666664
19,116,18.21772826,572,37.150283050000006,147,25.40947065
20,113,16.132958793333334,422,35.057336193333335,144,23.055151363333334
21,131,15.725868539999999,590,4.292359533333333,141,20.780066536666666
22,95,21.52294123333333,272,19.72114628,145,21.234259976666667
23,248,23.04433337,570,29.8275912,129,22.121527070000003
24,230,22.666567426666663,420,24.72042003,142,19.980994973333335
25,215,26.993118776666666,587,31.53206625,297,30.984924023333335
26,200,1.8928046316666667,586,21.274761193333333,126,20.017903913333335
27,245,19.1398279,554,27.32400115,294,27.902834416666668
28,212,24.58773997333333,437,39.7673149,291,25.573885506666667
29,197,10.099334845,436,24.271819343333334,279,25.21131219333333
30,227,13.802645891666666,404,20.500408406666665,288,22.569012580000003
31,266,22.705482313333334,539,27.125034743333334,276,22.939019720000005
32,263,23.658697856666667,538,29.17406751333333,447,34.47483147333333
33,281,21.647512633333335,537,26.851506973333333,597,24.956733591666666
34,278,20.936390383333332,553,32.4025767,444,32.30665543666667
35,260,23.915317853333335,585,29.94054323,441,28.951297323333332
36,242,16.830095516666663,552,28.465579496666663,429,28.630358463333334
37,296,20.29390248333333,435,24.488467376666666,438,26.12000165666667
38,299,14.529138343333335,520,16.798580876666666,426,26.410669286666664
39,275,29.801234363333332,402,21.756534883333334,414,32.04170450666667
40,290,27.52346839333333,389,16.21079940333333,411,32.27117291
41,287,22.74457116666667,287,22.74457116666667,579,35.01073096666667
42,293,20.72057254666667,556,33.65572589000001,564,33.01409098
43,272,19.72114628,557,46.711404976666664,561,32.26382266666666
44,257,20.854817213333334,555,28.679614326666666,576,31.77845861666667
45,284,17.668565843333333,407,36.74406403999999,594,36.46793078333334
46,289,22.60253512,406,31.28650319,591,32.48941452
47,274,27.749237006666664,542,41.16155504333333,588,29.85405589
48,277,26.493430380000003,541,36.596953026666675,573,29.810180730000003
49,262,25.610234970000004,392,30.623650583333333,546,36.257667833333336
