45,359,6185
719564.0,172086.5,437082.00000000006
546239.6666666666,192477.0,819964.0
227835.0,437082.00000000006,481993.5
328254.5,489801.0,374847.0
129482.99999999999,224858.0,192477.0
145224.0,207474.0,239057.0
261755.99999999997,701140.0,374938.0
211852.0,300244.0,227835.0
239057.0,263555.0,1129496.0
123157.00000000001,438902.99999999994,98773.0
163627.0,123157.00000000001,339668.0
140574.0,163627.0,27122.0
449878.0,38893.0,492921.00000000006
38893.0,221696.0,163985.0
175885.0,492921.00000000006,383479.00000000006
141683.0,140574.0,449878.0
948003.0,129482.99999999999,72999.75
208028.0,141683.0,147202.0
127393.99999999999,127393.99999999999,96190.4
299002.0,208028.0,145224.0
147202.0,175885.0,129482.99999999999
72999.75,145224.0,141683.0
91681.0,948003.0,284939.0
221696.0,147202.0,127393.99999999999
96190.4,96190.4,208028.0
27122.0,72999.75,140574.0
284939.0,227835.0,172086.5
172086.5,165350.0,175885.0
192477.0,96638.0,221696.0
87667.0,239057.0,299002.0
98773.0,299002.0,329055.5
57298.6,449878.0,87667.0
133495.0,91681.0,57298.6
136004.0,27122.0,91681.0
237318.00000000003,284939.0,237318.00000000003
339668.0,163985.0,136004.0
272660.0,87667.0,123157.00000000001
96638.0,98773.0,38893.0
165350.0,57298.6,133495.0
163985.0,136004.0,163627.0
370439.0,237318.00000000003,96638.0
266660.5,339668.0,165350.0
263555.0,133495.0,370439.0
329055.5,370439.0,272660.0
234879.00000000003,272660.0,443643.0
228347.0,266660.5,266660.5
199330.0,40621.0,40621.0
374847.0,383479.00000000006,132641.0
420011.0,329055.5,263021.5
286563.0,443643.0,343647.0
224858.0,482217.99999999994,207474.0
481993.5,132641.0,180293.0
492921.00000000006,263021.5,132665.0
438902.99999999994,343647.0,948003.0
40621.0,120257.0,120257.0
383479.00000000006,180293.0,252077.0
443643.0,132665.0,300244.0
374938.0,252077.0,206695.0
132641.0,206695.0,328254.5
263021.5,328254.5,416405.00000000006
343647.0,416405.00000000006,318600.0
207474.0,1452513.142857143,269180.0
180293.0,211852.0,225170.0
120257.0,318600.0,295182.5
132665.0,228347.0,261755.99999999997
252077.0,234879.00000000003,286563.0
300244.0,286563.0,263555.0
206695.0,199330.0,211852.0
416405.00000000006,374847.0,224858.0
318600.0,261755.99999999997,228347.0
476196.99999999994,481993.5,349707.0
1452513.142857143,420011.0,476196.99999999994
482217.99999999994,476196.99999999994,247891.5
295182.5,295182.5,482217.99999999994
225170.0,269180.0,1452513.142857143
269180.0,225170.0,234879.00000000003
404845.0,349707.0,199330.0
349707.0,247891.5,404845.0
548909.0,404845.0,420011.0
247891.5,548909.0,548909.0
115491.5,374938.0,115491.5
489801.0,115491.5,438902.99999999994
1174748.5,1174748.5,489801.0
819964.0,819964.0,1174748.5
1129496.0,1129496.0,701140.0
437082.00000000006,546239.6666666666,546239.6666666666
701140.0,719564.0,719564.0
252642.00000000003,252642.00000000003,252642.00000000003
452558.0,452558.0,452558.0
375241.0,794499.0,794499.0
794499.0,375241.0,375241.0
1290847.0,1290847.0,1290847.0
489903.5,489903.5,489903.5
876981.0,876981.0,876981.0
