,seed_45,seed_45,seed_359,seed_359,seed_6185,seed_6185
,x_index,y_value,x_index,y_value,x_index,y_value
iteration,,,,,,
0,172,8.419661861666667,37,1.6401766866666667,190,1.9409325400000002
1,47,11.169372914999999,465,11.984144005,366,7.091068121666666
2,156,8.225301221666667,563,8.059498266666667,192,3.6297481499999997
3,87,4.976853546666667,367,12.809702393333334,154,3.0989327833333333
4,90,1.3244131799999999,517,10.831406386666666,128,14.09003603
5,55,0.6869902416666666,595,4.775443505,152,1.9321012383333336
6,317,1.2699991266666668,400,12.77297074,164,1.6094948766666668
7,169,6.040025075,462,8.167641428333333,457,1.6425240183333336
8,168,5.110641721666666,152,1.9321012383333336,485,2.738659385
9,10,7.849372734999999,315,12.18232041,448,13.578499121666667
10,46,6.8853735050000004,385,14.064240093333334,296,20.29390248333333
11,29,6.739106028333333,403,23.42501692,293,20.72057254666667
12,65,17.70693749,421,29.69175331,290,27.52346839333333
13,83,21.595643456666664,439,21.065828063333335,287,22.74457116666667
14,98,18.00091453,420,24.72042003,284,17.668565843333333
15,80,16.083629130000002,436,24.271819343333334,440,20.287161226666665
16,116,18.21772826,571,30.625962119999997,443,16.510460756666667
17,50,13.227734385,570,29.8275912,289,22.60253512
18,113,16.132958793333334,586,21.274761193333333,286,17.109222953333333
19,233,36.632056966666674,556,33.65572589000001,292,22.703732953333333
20,248,23.04433337,555,28.679614326666666,272,19.72114628
21,383,2.12056408,538,29.17406751333333,275,29.801234363333332
22,230,22.666567426666663,537,26.851506973333333,274,27.749237006666664
23,215,26.993118776666666,557,46.711404976666664,277,26.493430380000003
24,200,1.8928046316666667,572,37.150283050000006,259,27.131641623333334
25,245,19.1398279,539,27.125034743333334,262,25.610234970000004
26,232,31.469240709999998,407,36.74406403999999,260,23.915317853333335
27,247,23.774167450000004,422,35.057336193333335,256,18.258871833333334
28,229,32.13401301,575,5.936003071666666,278,20.936390383333332
29,214,24.621344133333338,406,31.28650319,276,22.939019720000005
