45,359
18.902782310000003,7.091068121666666
17.985638583333333,0.8605289583333334
8.220684181666668,16.50070253666667
12.448862305,1.804978965
12.855133928333332,22.60317632
22.958192303333334,11.953999848333334
30.803234876666664,27.131641623333334
19.80957859,2.01514046
9.374178001666666,9.757475171666668
19.080904646666667,17.865877086666668
23.272334606666664,7.096302795
39.7673149,26.493430380000003
20.287161226666665,27.749237006666664
35.057336193333335,22.703732953333333
20.500408406666665,23.915317853333335
10.612415284999999,29.801234363333332
31.53206625,20.936390383333332
22.74457116666667,20.314299809999998
41.57314338,20.72057254666667
40.013243276666664,23.844013473333334
37.150283050000006,22.939019720000005
4.292359533333333,20.854817213333334
35.196379336666666,25.573885506666667
28.04539886666667,22.60253512
33.79606651,27.52346839333333
